2024-06-19 08:59:15,731 [myid:] - INFO  [main:o.a.z.s.q.QuorumPeerConfig@177] - Reading configuration from: /home/cinderella/apache-zookeeper-3.8.4-bin/bin/../conf/zoo.cfg
2024-06-19 08:59:15,799 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.class.path=/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../zookeeper-server/target/classes:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../build/classes:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../zookeeper-server/target/lib/*.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../build/lib/*.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/zookeeper-prometheus-metrics-3.8.4.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/zookeeper-jute-3.8.4.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/zookeeper-3.8.4.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/snappy-java-1.1.10.5.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/slf4j-api-1.7.30.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/simpleclient_servlet-0.9.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/simpleclient_hotspot-0.9.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/simpleclient_common-0.9.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/simpleclient-0.9.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-transport-native-unix-common-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-transport-native-epoll-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-transport-classes-epoll-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-transport-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-resolver-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-handler-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-common-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-codec-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/netty-buffer-4.1.105.Final.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/metrics-core-4.1.12.1.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/logback-core-1.2.13.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/logback-classic-1.2.13.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jline-2.14.6.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-util-ajax-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-util-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-servlet-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-server-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-security-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-io-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jetty-http-9.4.53.v20231009.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/javax.servlet-api-3.1.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jackson-databind-2.15.2.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jackson-core-2.15.2.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/jackson-annotations-2.15.2.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/commons-io-2.11.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/commons-cli-1.5.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../lib/audience-annotations-0.12.0.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../zookeeper-*.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../zookeeper-server/src/main/resources/lib/*.jar:/home/cinderella/apache-zookeeper-3.8.4-bin/bin/../conf:
2024-06-19 08:59:15,799 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
2024-06-19 08:59:15,799 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.io.tmpdir=/tmp
2024-06-19 08:59:15,799 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:java.compiler=<NA>
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.name=Linux
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.arch=amd64
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.version=5.15.153.1-microsoft-standard-WSL2
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:user.name=cinderella
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:user.home=/home/cinderella
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:user.dir=/home/cinderella/apache-zookeeper-3.8.4-bin/bin
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.memory.free=170MB
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.memory.max=1000MB
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.Environment@98] - Server environment:os.memory.total=188MB
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@140] - zookeeper.enableEagerACLCheck = false
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@153] - zookeeper.digest.enabled = true
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@157] - zookeeper.closeSessionTxn.enabled = true
2024-06-19 08:59:15,800 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1510] - zookeeper.flushDelay = 0 ms
2024-06-19 08:59:15,801 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1519] - zookeeper.maxWriteQueuePollTime = 0 ms
2024-06-19 08:59:15,801 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1528] - zookeeper.maxBatchSize=1000
2024-06-19 08:59:15,801 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@275] - zookeeper.intBufferStartingSizeBytes = 1024
2024-06-19 08:59:15,802 [myid:] - INFO  [main:o.a.z.s.BlueThrottle@141] - Weighed connection throttling is disabled
2024-06-19 08:59:15,803 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1311] - minSessionTimeout set to 4000 ms
2024-06-19 08:59:15,803 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1320] - maxSessionTimeout set to 40000 ms
2024-06-19 08:59:15,805 [myid:] - INFO  [main:o.a.z.s.ResponseCache@45] - getData response cache size is initialized with value 400.
2024-06-19 08:59:15,806 [myid:] - INFO  [main:o.a.z.s.ResponseCache@45] - getChildren response cache size is initialized with value 400.
2024-06-19 08:59:15,807 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@109] - zookeeper.pathStats.slotCapacity = 60
2024-06-19 08:59:15,808 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@110] - zookeeper.pathStats.slotDuration = 15
2024-06-19 08:59:15,808 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@111] - zookeeper.pathStats.maxDepth = 6
2024-06-19 08:59:15,808 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@112] - zookeeper.pathStats.initialDelay = 5
2024-06-19 08:59:15,808 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@113] - zookeeper.pathStats.delay = 5
2024-06-19 08:59:15,808 [myid:] - INFO  [main:o.a.z.s.u.RequestPathMetricsCollector@114] - zookeeper.pathStats.enabled = false
2024-06-19 08:59:15,811 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1547] - The max bytes for all large requests are set to 104857600
2024-06-19 08:59:15,812 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@1561] - The large request threshold is set to -1
2024-06-19 08:59:15,812 [myid:] - INFO  [main:o.a.z.s.AuthenticationHelper@66] - zookeeper.enforce.auth.enabled = false
2024-06-19 08:59:15,812 [myid:] - INFO  [main:o.a.z.s.AuthenticationHelper@67] - zookeeper.enforce.auth.schemes = []
2024-06-19 08:59:15,812 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@376] - Created server with tickTime 2000 ms minSessionTimeout 4000 ms maxSessionTimeout 40000 ms clientPortListenBacklog -1 datadir /home/cinderella/apache-zookeeper-3.8.4-bin/logs/version-2 snapdir /home/cinderella/apache-zookeeper-3.8.4-bin/logs/version-2
2024-06-19 08:59:15,854 [myid:] - INFO  [main:o.e.j.u.l.Log@170] - Logging initialized @867ms to org.eclipse.jetty.util.log.Slf4jLog
2024-06-19 08:59:15,954 [myid:] - WARN  [main:o.e.j.s.h.ContextHandler@1662] - o.e.j.s.ServletContextHandler@7bab3f1a{/,null,STOPPED} contextPath ends with /*
2024-06-19 08:59:15,955 [myid:] - WARN  [main:o.e.j.s.h.ContextHandler@1673] - Empty contextPath
2024-06-19 08:59:15,976 [myid:] - INFO  [main:o.e.j.s.Server@375] - jetty-9.4.53.v20231009; built: 2023-10-09T12:29:09.265Z; git: 27bde00a0b95a1d5bbee0eae7984f891d2d0f8c9; jvm 19.0.2+7-Ubuntu-0ubuntu322.04
2024-06-19 08:59:16,025 [myid:] - INFO  [main:o.e.j.s.s.DefaultSessionIdManager@334] - DefaultSessionIdManager workerName=node0
2024-06-19 08:59:16,025 [myid:] - INFO  [main:o.e.j.s.s.DefaultSessionIdManager@339] - No SessionScavenger set, using defaults
2024-06-19 08:59:16,027 [myid:] - INFO  [main:o.e.j.s.s.HouseKeeper@132] - node0 Scavenging every 660000ms
2024-06-19 08:59:16,033 [myid:] - WARN  [main:o.e.j.s.ConstraintSecurityHandler@759] - ServletContext@o.e.j.s.ServletContextHandler@7bab3f1a{/,null,STARTING} has uncovered http methods for path: /*
2024-06-19 08:59:16,049 [myid:] - INFO  [main:o.e.j.s.h.ContextHandler@921] - Started o.e.j.s.ServletContextHandler@7bab3f1a{/,null,AVAILABLE}
2024-06-19 08:59:16,063 [myid:] - INFO  [main:o.e.j.s.AbstractConnector@333] - Started ServerConnector@6a84a97d{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}
2024-06-19 08:59:16,063 [myid:] - INFO  [main:o.e.j.s.Server@415] - Started @1076ms
2024-06-19 08:59:16,063 [myid:] - INFO  [main:o.a.z.s.a.JettyAdminServer@196] - Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands
2024-06-19 08:59:16,070 [myid:] - INFO  [main:o.a.z.s.ServerCnxnFactory@169] - Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory
2024-06-19 08:59:16,072 [myid:] - WARN  [main:o.a.z.s.ServerCnxnFactory@309] - maxCnxns is not configured, using default value 0.
2024-06-19 08:59:16,073 [myid:] - INFO  [main:o.a.z.s.NIOServerCnxnFactory@652] - Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 16 worker threads, and 64 kB direct buffers.
2024-06-19 08:59:16,075 [myid:] - INFO  [main:o.a.z.s.NIOServerCnxnFactory@660] - binding to port 0.0.0.0/0.0.0.0:2181
2024-06-19 08:59:16,091 [myid:] - INFO  [main:o.a.z.s.w.WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
2024-06-19 08:59:16,092 [myid:] - INFO  [main:o.a.z.s.w.WatchManagerFactory@42] - Using org.apache.zookeeper.server.watch.WatchManager as watch manager
2024-06-19 08:59:16,092 [myid:] - INFO  [main:o.a.z.s.ZKDatabase@132] - zookeeper.snapshotSizeFactor = 0.33
2024-06-19 08:59:16,092 [myid:] - INFO  [main:o.a.z.s.ZKDatabase@152] - zookeeper.commitLogCount=500
2024-06-19 08:59:16,097 [myid:] - INFO  [main:o.a.z.s.p.SnapStream@61] - zookeeper.snapshot.compression.method = CHECKED
2024-06-19 08:59:16,102 [myid:] - INFO  [main:o.a.z.s.p.FileSnap@85] - Reading snapshot /home/cinderella/apache-zookeeper-3.8.4-bin/logs/version-2/snapshot.1a
2024-06-19 08:59:16,108 [myid:] - INFO  [main:o.a.z.s.DataTree@1717] - The digest in the snapshot has digest version of 2, with zxid as 0x1a, and digest value as 4903955822
2024-06-19 08:59:16,126 [myid:] - INFO  [main:o.a.z.s.p.FileTxnSnapLog@372] - 8 txns loaded in 10 ms
2024-06-19 08:59:16,126 [myid:] - INFO  [main:o.a.z.s.ZKDatabase@289] - Snapshot loaded in 35 ms, highest zxid is 0x22, digest is 7505704116
2024-06-19 08:59:16,128 [myid:] - INFO  [main:o.a.z.s.p.FileTxnSnapLog@479] - Snapshotting: 0x22 to /home/cinderella/apache-zookeeper-3.8.4-bin/logs/version-2/snapshot.22
2024-06-19 08:59:16,129 [myid:] - INFO  [main:o.a.z.s.ZooKeeperServer@558] - Snapshot taken in 1 ms
2024-06-19 08:59:16,138 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::o.a.z.s.PrepRequestProcessor@138] - PrepRequestProcessor (sid:0) started, reconfigEnabled=false
2024-06-19 08:59:16,138 [myid:] - INFO  [main:o.a.z.s.RequestThrottler@75] - zookeeper.request_throttler.shutdownTimeout = 10000 ms
2024-06-19 08:59:16,155 [myid:] - INFO  [main:o.a.z.s.ContainerManager@84] - Using checkIntervalMs=60000 maxPerMinute=10000 maxNeverUsedIntervalMs=0
2024-06-19 08:59:16,156 [myid:] - INFO  [main:o.a.z.a.ZKAuditProvider@42] - ZooKeeper audit is disabled.
2024-06-19 08:59:35,032 [myid:] - INFO  [SyncThread:0:o.a.z.s.p.FileTxnLog@285] - Creating new log file: log.23
2024-06-19 08:59:35,643 [myid:] - INFO  [NIOWorkerThread-7:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58696, session = 0x10000105d020001
2024-06-19 08:59:35,878 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58702, session = 0x10000105d020002
2024-06-19 08:59:36,117 [myid:] - INFO  [NIOWorkerThread-16:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58714, session = 0x10000105d020003
2024-06-19 08:59:39,745 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020002, timeout of 4000ms exceeded
2024-06-19 08:59:39,745 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020001, timeout of 4000ms exceeded
2024-06-19 08:59:40,316 [myid:] - INFO  [NIOWorkerThread-8:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58718, session = 0x10000105d020004
2024-06-19 08:59:40,552 [myid:] - INFO  [NIOWorkerThread-9:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58734, session = 0x10000105d020005
2024-06-19 08:59:41,745 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020003, timeout of 4000ms exceeded
2024-06-19 08:59:42,319 [myid:] - INFO  [NIOWorkerThread-6:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58110, session = 0x10000105d020006
2024-06-19 08:59:45,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020004, timeout of 4000ms exceeded
2024-06-19 08:59:45,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020005, timeout of 4000ms exceeded
2024-06-19 08:59:46,321 [myid:] - INFO  [NIOWorkerThread-14:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58112, session = 0x10000105d020007
2024-06-19 08:59:46,557 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58126, session = 0x10000105d020008
2024-06-19 08:59:47,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020006, timeout of 4000ms exceeded
2024-06-19 08:59:48,334 [myid:] - INFO  [NIOWorkerThread-11:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:58134, session = 0x10000105d020009
2024-06-19 08:59:51,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020008, timeout of 4000ms exceeded
2024-06-19 08:59:51,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020007, timeout of 4000ms exceeded
2024-06-19 08:59:52,320 [myid:] - INFO  [NIOWorkerThread-4:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:38456, session = 0x10000105d02000a
2024-06-19 08:59:52,553 [myid:] - INFO  [NIOWorkerThread-5:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:38468, session = 0x10000105d02000b
2024-06-19 08:59:53,745 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020009, timeout of 4000ms exceeded
2024-06-19 08:59:54,314 [myid:] - INFO  [NIOWorkerThread-1:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:38470, session = 0x10000105d02000c
2024-06-19 08:59:57,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d02000b, timeout of 4000ms exceeded
2024-06-19 08:59:57,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d02000a, timeout of 4000ms exceeded
2024-06-19 08:59:58,312 [myid:] - INFO  [NIOWorkerThread-8:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:38484, session = 0x10000105d02000d
2024-06-19 08:59:58,555 [myid:] - INFO  [NIOWorkerThread-10:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:38490, session = 0x10000105d02000e
2024-06-19 08:59:59,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d02000c, timeout of 4000ms exceeded
2024-06-19 09:00:00,322 [myid:] - INFO  [NIOWorkerThread-7:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:38502, session = 0x10000105d02000f
2024-06-19 09:00:03,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d02000d, timeout of 4000ms exceeded
2024-06-19 09:00:03,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d02000e, timeout of 4000ms exceeded
2024-06-19 09:00:04,358 [myid:] - INFO  [NIOWorkerThread-15:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:39324, session = 0x10000105d020010
2024-06-19 09:00:04,588 [myid:] - INFO  [NIOWorkerThread-16:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:39336, session = 0x10000105d020011
2024-06-19 09:00:05,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d02000f, timeout of 4000ms exceeded
2024-06-19 09:00:06,320 [myid:] - INFO  [NIOWorkerThread-14:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:39352, session = 0x10000105d020012
2024-06-19 09:00:09,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020011, timeout of 4000ms exceeded
2024-06-19 09:00:09,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020010, timeout of 4000ms exceeded
2024-06-19 09:00:10,310 [myid:] - INFO  [NIOWorkerThread-5:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:39368, session = 0x10000105d020013
2024-06-19 09:00:10,543 [myid:] - INFO  [NIOWorkerThread-6:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:39384, session = 0x10000105d020014
2024-06-19 09:00:11,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020012, timeout of 4000ms exceeded
2024-06-19 09:00:12,317 [myid:] - INFO  [NIOWorkerThread-4:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53694, session = 0x10000105d020015
2024-06-19 09:00:15,745 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020014, timeout of 4000ms exceeded
2024-06-19 09:00:15,746 [myid:] - INFO  [SessionTracker:o.a.z.s.ZooKeeperServer@643] - Expiring session 0x10000105d020013, timeout of 4000ms exceeded
2024-06-19 09:00:16,318 [myid:] - INFO  [NIOWorkerThread-10:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53698, session = 0x10000105d020016
2024-06-19 09:00:16,554 [myid:] - INFO  [NIOWorkerThread-12:o.a.z.s.NIOServerCnxn@340] - Unable to read additional data from client, it probably closed the socket: address = /127.0.0.1:53702, session = 0x10000105d020017
